Date,stock_price,stock_daily_return,stock_cumulative_return,benchmark_price,benchmark_daily_return,benchmark_cumulative_return
2025-10-28,268.4882507324219,0.0007068103233436318,0.053043621216730674,6890.89013671875,0.0022879438603986557,0.026774635858985985
2025-10-29,269.1869201660156,0.0026022346664624774,0.05578388783315802,6890.58984375,-4.3578255173426506e-05,0.026729890811898915
2025-10-30,270.8836669921875,0.006303229091240592,0.062438735549011026,6822.33984375,-0.00990481243951924,0.016560323817359057
2025-10-31,269.85565185546875,-0.003795042898427692,0.058406734970651186,6840.2001953125,0.0026179217059763005,0.019221599154514823
2025-11-03,268.53814697265625,-0.004882257880291285,0.05323932034828727,6851.97021484375,0.0017207127269924793,0.020975386731805656
2025-11-04,269.5262756347656,0.003679658451690937,0.05711488131506015,6771.5498046875,-0.011736830084583816,0.00899237209719228
2025-11-05,269.6260986328125,0.0003703646251622672,0.057506399271831876,6796.2900390625,0.0036535556982648654,0.01267878192777383
2025-11-06,269.25677490234375,-0.0013697625428008564,0.05605786661733703,6720.31982421875,-0.011178189042419073,0.0013588670641384581
2025-11-07,267.9592590332031,-0.0048188791892468386,0.050968851341254284,6728.7998046875,0.0012618418007710464,0.0026224235401728357
2025-11-10,269.1781311035156,0.004548721603090611,0.05574941605952555,6832.43017578125,0.01540101862170995,0.018063830155659044
2025-11-11,274.99267578125,0.02160110352909128,0.07855476849660503,6846.60986328125,0.002075350517340535,0.020176669452258267
2025-11-12,273.21435546875,-0.0064667915516215535,0.07157997963173002,6850.919921875,0.0006295171887717999,0.02081888820126232
2025-11-13,272.6948547363281,-0.0019014401037990014,0.06954243448403008,6737.490234375,-0.01655685496159698,0.003917337927255238
2025-11-14,272.15533447265625,-0.00197847614027602,0.06742637029639065,6734.10986328125,-0.0005017255648851471,0.0034136469337857633
2025-11-17,267.2099609375,-0.01817114312581336,0.04803001294546738,6672.41015625,-0.00916226617680782,-0.005779895984863059
2025-11-18,267.19000244140625,-7.469218596389826e-05,0.047951733292844745,6617.31982421875,-0.008256436690967983,-0.013988611330551626
2025-11-19,268.3089294433594,0.004187757744410714,0.052340301279710566,6642.16015625,0.0037538357962292324,-0.010287286484274571
2025-11-20,266.0010986328125,-0.00860139398019577,0.043288707747165756,6538.759765625,-0.015567283563270418,-0.025694424941747673
2025-11-21,271.2361755371094,0.01968065895668869,0.06382131699770222,6602.990234375,0.009823035415319481,-0.016123786772607285
2025-11-24,275.6620788574219,0.016317525903571717,0.08118024889458408,6705.1201171875,0.015467217001293498,-0.0009059598802082514
2025-11-25,276.7110900878906,0.0038054245067611348,0.0852945987099536,6765.8798828125,0.009061696817220577,0.008147527403249422
2025-11-26,277.29052734375,0.002094015298321983,0.08756722220283852,6812.60986328125,0.006906711511012631,0.015110511535564308
2025-11-28,278.5893249511719,0.0046838874009274,0.09266126461257596,6849.08984375,0.005354773163420257,0.02054619806064073
2025-12-01,282.8353576660156,0.01524118957389331,0.10931472208658621,6812.6298828125,-0.005323329342915684,0.015113494538703476
2025-12-02,285.9224548339844,0.010914820528252767,0.12142269318750998,6829.3701171875,0.002457235261999813,0.017607867212415806
2025-12-03,283.8843688964844,-0.007128107299873898,0.11342907190195595,6849.72021484375,0.0029797912994984355,0.020640126281436633
2025-12-04,280.4375915527344,-0.012141483369261685,0.09991039134260582,6857.1201171875,0.0010803218396737702,0.02174274610030591
2025-12-05,278.5193786621094,-0.006840070477014848,0.09238692674742133,6870.39990234375,0.001936641757662061,0.023721495767992096
2025-12-08,277.6302185058594,-0.0031924534677664207,0.08889953231498371,6846.509765625,-0.003477255626794018,0.020161754436562873
2025-12-09,276.9208679199219,-0.0025550193698475887,0.08611737291810084,6840.509765625,-0.0008763589340257116,0.01926772656891096
2025-12-10,278.5193786621094,0.005772445948890148,0.0923869267474211,6886.68017578125,0.00674955693920154,0.026147332125678435
2025-12-11,277.77008056640625,-0.0026902907054526803,0.08944808835163442,6901.0,0.002079350841514227,0.02828105244425161
2025-12-12,278.0198669433594,0.0008992558753764257,0.09042778094600235,6827.41015625,-0.010663649289958,0.01731582392947728
2025-12-15,273.8537292480469,-0.014985035929685031,0.07408768146979972,6816.509765625,-0.0015965630269072495,0.015691615098303746
2025-12-16,274.353271484375,0.0018241206270945831,0.07604694696487702,6800.259765625,-0.0023839179519623555,0.013270289623413367
2025-12-17,271.58587646484375,-0.010086976563313366,0.06519288662981748,6721.43017578125,-0.011592143912241393,0.0015243146041001854
2025-12-18,271.935546875,0.0012875132341483297,0.06656433656827399,6774.759765625,0.007934262269941872,0.009470671185892954
2025-12-19,273.4141845703125,0.005437456457254575,0.07236373370722449,6834.5,0.008818059450332205,0.018372243577776892
2025-12-22,270.7166748046875,-0.0098660198257976,0.06178377185000272,6878.490234375,0.006436496360377575,0.024926992817074778
2025-12-23,272.1053771972656,0.005129726100470355,0.06723043177751764,6909.7900390625,0.004550388765703239,0.029590809090855652
2025-12-24,273.55401611328125,0.0053238158353827725,0.0729121700502171,6932.0498046875,0.0032214822012188726,0.03290761755688032
2025-12-26,273.1444091796875,-0.0014973530252399003,0.07130564176657561,6929.93994140625,-0.00030436354912266594,0.0325932381284848
2025-12-29,273.50408935546875,0.0013168132449112857,0.07271635122500197,6905.740234375,-0.00349205148036813,0.02898736938266011
2025-12-30,272.82470703125,-0.002483993295382736,0.0700517310007116,6896.240234375,-0.0013756671519022934,0.027571825258878135
2025-12-31,271.6058349609375,-0.004467601499789753,0.06527116628244012,6845.5,-0.007357666300846111,0.02001129466847207
2026-01-02,270.75665283203125,-0.003126523879828924,0.061940570542564855,6858.47021484375,0.0018947067188299638,0.021943916921762785
2026-01-05,267.0101623535156,-0.013837113287258118,0.0472463785636319,6902.0498046875,0.006354126864826393,0.028437478218621193
2026-01-06,262.1147155761719,-0.018334308830022295,0.028045840037923764,6944.81982421875,0.006196712678341321,0.034810409778779805
2026-01-07,260.08660888671875,-0.00773747740562758,0.02009135857868083,6920.93017578125,-0.003439923431013958,0.03125074120352456
2026-01-08,258.7978515625,-0.004955108337700187,0.015036695382571796,6921.4599609375,7.65482590914246e-05,0.031329681652450425
2026-01-09,259.1275329589844,0.0012738954148727721,0.016329745974747345,6966.27978515625,0.006475487031883276,0.038008043631587274
2026-01-12,260.0067138671875,0.0033928502238405045,0.019778000580873423,6977.27001953125,0.001577633215136931,0.03964563959879985
2026-01-13,260.8059387207031,0.0030738623692765366,0.022912657801875014,6963.740234375,-0.0019391230550597216,0.037629638769961504
2026-01-14,259.71697998046875,-0.0041753602144793955,0.01864162898760169,6926.60009765625,-0.005333360445499591,0.03209558589746786
2026-01-15,257.9685974121094,-0.00673187624656213,0.01178425960166063,6944.47021484375,0.0025799262171273263,0.03475831635810622
2026-01-16,255.29112243652344,-0.010379073276537754,0.001282876631207408,6940.009765625,-0.0006423023039563436,0.034093688707471426
2026-01-20,246.46937561035156,-0.03455563492367564,-0.033317088908988324,6796.85986328125,-0.02062675805627745,0.012763688382978922
2026-01-21,247.41848754882812,0.003850831106810837,-0.029594556284536555,6875.6201171875,0.011587741323274559,0.024499332025566423
2026-01-22,248.1178436279297,0.0028266120532465244,-0.02685159656079439,6913.35009765625,0.005487502192628835,0.030121274356403438
2026-01-23,247.80812072753906,-0.001248289505752287,-0.02806636750034719,6915.60986328125,0.0003268698377891788,0.030457989930255502
2026-01-26,255.17123413085938,0.029712962519965025,0.0008126600940083772,6950.22998046875,0.005006083031276365,0.03561654818808857
2026-01-27,258.0285339355469,0.011197578028024013,0.012019337946845399,6978.60009765625,0.004081896177137168,0.03984382741711756
2026-01-28,256.2002868652344,-0.007085445328186779,0.0048487302567552515,6978.02978515625,-8.172305219089626e-05,0.03975884820573916
2026-01-29,258.0385437011719,0.007175077196164281,0.012058597466815035,6969.009765625,-0.001292631274007694,0.03841482340112212
2026-01-30,259.2374267578125,0.0046461394466286166,0.016760762838805343,6939.02978515625,-0.004301899620894223,0.03394766706600194
2026-02-02,269.7575988769531,0.04058122413384724,0.05802215924606835,6976.43994140625,0.00539126612916796,0.03952195410278714
2026-02-03,269.22808837890625,-0.0019629122599374993,0.055945354578398776,6917.81005859375,-0.008403983020698336,0.03078582925086426
2026-02-04,276.23150634765625,0.026012954335186356,0.08341361286749893,6882.72021484375,-0.005072391906223106,0.025557279553522605
2026-02-05,275.6520690917969,-0.0020976508564164442,0.08114098937461423,6798.39990234375,-0.012251015567674717,0.012993161356170235
2026-02-06,277.8599853515625,0.008009793893585249,0.08980070586941169,6932.2998046875,0.0196957966973359,0.03294486871803293
2026-02-09,274.6199951171875,-0.01166051394653178,0.0770930695396812,6964.81982421875,0.004691086716887227,0.03779050267095285
2026-02-10,273.67999267578125,-0.003422920610733904,0.07340626547227513,6941.81005859375,-0.003303712975458173,0.03436194072147147
2026-02-11,275.5,0.0066501292492171515,0.0805445558745852,6941.47021484375,-4.895607156218951e-05,0.034311302424280266
2026-02-12,261.7300109863281,-0.049981811301894274,0.02653698177957242,6832.759765625,-0.01566101212770199,0.018112940573194347
2026-02-13,255.77999877929688,-0.022733396848946263,0.003200309192657791,6836.169921875,0.0004990891480125548,0.018621069693285586
2026-02-17,263.8800048828125,0.031667863563111576,0.03496951971064233,6843.22021484375,0.0010313220779065713,0.01967159609148106
2026-02-18,264.3500061035156,0.0017811172199722058,0.03681292174434536,6881.31005859375,0.005566070147410729,0.02534715972264845
2026-02-19,260.5799865722656,-0.014261469431454121,0.022026445954751672,6861.89013671875,-0.0028221256867719813,0.022453501165336398
2026-02-20,264.5799865722656,0.015350373037534393,0.03771493315438268,6909.509765625,0.006939724763506794,0.02954904704690775
2026-02-23,266.17999267578125,0.006047343656806037,0.043990351972966746,6837.75,-0.010385652247284827,0.018856508672755012
2026-02-24,272.1400146484375,0.022390946489790453,0.06736628407985101,6890.06982421875,0.0076516140863223114,0.026652405486456532
2026-02-25,274.2300109863281,0.007679856784716499,0.07556350427841929,6946.1298828125,0.008136355657339944,0.0350056145939579
2026-02-26,272.95001220703125,-0.004667610137537803,0.07054319316228375,6908.85986328125,-0.005365580569328343,0.029452208579146877
2026-02-27,264.17999267578125,-0.03213049693728531,0.03614610837315135,6878.8798828125,-0.00433935281103115,0.024985052244026695
2026-03-02,264.7200012207031,0.002044093269336189,0.038264087659325874,6881.6201171875,0.0003983547353176853,0.025393359893217893
2026-03-03,263.75,-0.0036642536122324376,0.03445962472566899,6816.6298828125,-0.009444031095625416,0.01570951311713853
2026-03-04,262.5199890136719,-0.004663548763329417,0.029635371822065437,6869.5,0.007756049264286302,0.02358740613907928
2026-03-05,260.2900085449219,-0.00849451684471103,0.020889116812212505,6830.7099609375,-0.005646704863891072,0.01780751015421611
2026-03-06,257.4599914550781,-0.010872553678353492,0.009789445090024884,6740.02001953125,-0.013276795812569242,0.004294287665399077
2026-03-09,259.8800048828125,0.009399570838394267,0.01928103251101132,6795.990234375,0.008304161513105202,0.012634109636861401
2026-03-10,260.8299865722656,0.0036554627966916,0.023006976404728707,6781.47998046875,-0.0021351198877325173,0.010472014410379371
